datetime,hour,sentiment,user_id,user_lang,user_location,tweet
2018-08-29 23:48:58-07:00,23,neutral,9723932,nl,Arnhem Netherlands,RT Catch our Director of Community Operations tomorrow discussing diversity if you're at #OSSummit in Vancouver
2018-08-29 23:48:29-07:00,23,negative,527094727,en,New York NY,"""In the long run only 20 or less of a company's software should be proprietary. Have various open source communi.."
2018-08-29 23:45:28-07:00,23,positive,21888259,en,Brussels Belgium,RT Not sure how you can get your #opensource message across at #OSSummit with a stack of equipment brim full of proprietary sof...
2018-08-29 23:44:54-07:00,23,neutral,78684862,en,de panne Belgium,RT #ICYMI joined this morning from the #OSSummit keynote stage to announce Google Cloud's $9M dona...
2018-08-29 23:37:37-07:00,23,neutral,557691130,de,Stuttgart Germany,RT Join the next generation of z/OS user experience #OSSummit #opensource #Zowe
2018-08-29 23:33:00-07:00,23,positive,14706299,en,San Francisco CA,Thanks again to for being a Gold Sponsor and making #OSSummit possible
2018-08-29 23:31:05-07:00,23,positive,862912088,en,Netherlands Spain Colombia,"RT [? we released a new open source program guide ""Setting an Open Source Strategy #OSSummit"
2018-08-29 23:29:52-07:00,23,positive,14898461,en,Boston USA,What an amazing evening tonight at #OSSummit I got to meet and go aquarium viewing with Christine Peterson (..
2018-08-29 23:26:04-07:00,23,positive,1209499525,en,Porto Alegre Brazil,RT Are you at #OSSummit Meet us at 8:00 for a special presentation to celebrate 20 years of #opensource in the main lobby....
2018-08-29 23:23:45-07:00,23,neutral,419869213,pl,Gdansk Poland,RT Getting set up at #OSSummit with hardware from one of our members a Talos II developer workstation Drop by an...
2018-08-29 23:21:29-07:00,23,neutral,2986365749,en,Heidelberg Germany,RT Thank you #vancouveraquarium Truth #OSSummit
2018-08-29 23:18:45-07:00,23,neutral,3684693855,it,none,RT Join the next generation of z/OS user experience #OSSummit #opensource #Zowe
2018-08-29 23:16:46-07:00,23,positive,16302665,en,San Francisco CA,RT [NEWS welcomes 38 new #cloudnative members at #OSSummit
2018-08-29 23:16:34-07:00,23,neutral,11736872,en,Boston MA,RT Thank you #vancouveraquarium Truth #OSSummit
2018-08-29 23:05:40-07:00,23,neutral,810169797589823492,en,Los Altos CA,RT Y'all I think I need to stop accosting women who are kernel developers at this conference because this is a &gt 1 time s...
2018-08-29 22:57:46-07:00,22,positive,870002163505745920,en,none,RT lfnw Loved the Women In Open Source lunch at #OSSummit today It was a great chance to meet a lot of fantastic ladies kicking ass in t...
2018-08-29 22:56:34-07:00,22,neutral,452468177,en,Bengaluru India,RT Well we chose #OSSummit #OSSNA2018 as launch for lots of stuff tomorrow &amp Thursday See it at booth 4 if u care re statefu...
2018-08-29 22:56:28-07:00,22,positive,11736872,en,Boston MA,RT Lovely women in open source lunch this afternoon along w &amp #OSSummit
2018-08-29 22:56:27-07:00,22,positive,452468177,en,Bengaluru India,RT Today's launches include #MDAP licensed support 0.7 many #Litmus improvements and yes there is more #OSSummit #...
2018-08-29 22:55:49-07:00,22,neutral,30498562,en,let me live that vantasy.,RT Y'all I think I need to stop accosting women who are kernel developers at this conference because this is a &gt 1 time s...
2018-08-29 22:51:58-07:00,22,positive,3314814891,en,San Francisco CA,RT Loved the Women In Open Source lunch at #OSSummit today It was a great chance to meet a lot of fantastic ladies kicking ass in t...
2018-08-29 22:50:20-07:00,22,positive,256768216,en,Milky Way Galaxy,RT are you one of the allies or culture broker in #DiversityandInclusion this is an amazing panel to inspire the people with pr...
2018-08-29 22:50:01-07:00,22,neutral,256768216,en,Milky Way Galaxy,"RT ""Going Further Faster Role of Allies in D&amp;I with at #OSSummit rig..."
2018-08-29 22:46:42-07:00,22,positive,484383803,en,Denver CO,Hope the african penguin is effectively my new role model waddling for energy conservation #OSSummit #Vancouver..
2018-08-29 22:43:55-07:00,22,positive,256768216,en,Milky Way Galaxy,RT Really good to see Indigenous ceremonies and song at the for the first official night of #OSSummit
2018-08-29 22:41:03-07:00,22,neutral,15943255,en,none,RT #ICYMI joined this morning from the #OSSummit keynote stage to announce Google Cloud's $9M dona...
2018-08-29 22:40:14-07:00,22,neutral,11736872,en,Boston MA,RT Wer gerade zufallig in #Vancouver #Kanada ist oder jetzt noch dorthin reist hier eine Veranstaltung die interessan...
2018-08-29 22:39:24-07:00,22,negative,256030035,ru,none,RT No more jumbled mess Enterprise Storage on #RaspberryPi at #OSSummit
2018-08-29 22:39:22-07:00,22,neutral,256030035,ru,none,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 22:37:27-07:00,22,positive,11736872,en,Boston MA,RT I otter take a moment to thank the folks for an extra fun #OSSummit reception
2018-08-29 22:37:22-07:00,22,positive,11736872,en,Boston MA,RT This is so fitting!! Meeting the penguins at the for the #OSSummit crowd And btw waddling is an energy ef...
2018-08-29 22:36:56-07:00,22,neutral,11736872,en,Boston MA,RT Y'all I think I need to stop accosting women who are kernel developers at this conference because this is a &gt 1 time s...
2018-08-29 22:36:39-07:00,22,positive,11736872,en,Boston MA,RT We get so excited to see the otters eat Do they get really excited when they see a kid with an ice cream cone :) #vancou...
2018-08-29 22:36:07-07:00,22,neutral,778186209013235713,de,Konigsbrunn Deutschland,Wer gerade zufallig in #Vancouver #Kanada ist oder jetzt noch dorthin reist hier eine Veranstaltung die interes..
2018-08-29 22:34:40-07:00,22,positive,817076604891369472,en,Vancouver British Columbia,RT Companies teams and devs can address these issues here are some ways software can be more inclusive to all genders and p...
2018-08-29 22:23:06-07:00,22,neutral,22908422,en,England,RT Come see us at the #RedHat booth We've got alllll the stickers #OSSummit
2018-08-29 22:22:00-07:00,22,positive,15623129,en,south bay,#OSSummit got this right when I walked in
2018-08-29 22:20:55-07:00,22,positive,22514616,en,Winter Park Colorado,We get so excited to see the otters eat Do they get really excited when they see a kid with an ice cream cone :)..
2018-08-29 22:18:52-07:00,22,neutral,266514926,en,Koszalin Poland Oxford UK Munich Bavaria Germany,RT Just in time for #OSSummit we have released v0.14.0!! check out the release notes and...
2018-08-29 22:11:21-07:00,22,neutral,484383803,en,Denver CO,Y'all I think I need to stop accosting women who are kernel developers at this conference because this is a &gt 1 tim..
2018-08-29 22:10:25-07:00,22,neutral,370319824,en,Bay Area,#WineDownWednesday Canadian style w #BigBlue for #OSSummit #PreserveThePenguins #SaveTheSeaOtters..
2018-08-29 22:09:01-07:00,22,neutral,3649181,en,Petaluma California,RT 6 ways programmers from underrepresented countries can get ahead via by #OS...
2018-08-29 22:07:28-07:00,22,positive,268381487,en,USA,RT Lovely women in open source lunch this afternoon along w &amp #OSSummit
2018-08-29 22:06:19-07:00,22,neutral,15623129,en,south bay,Poser #ossummit
2018-08-29 22:03:34-07:00,22,positive,94825622,en,Seattle WA,This is so fitting!! Meeting the penguins at the for the #OSSummit crowd And btw waddling is an e..
2018-08-29 21:55:59-07:00,21,positive,14695816,en,San Francisco Bay Area [? Philadelphia,RT I otter take a moment to thank the folks for an extra fun #OSSummit reception
2018-08-29 21:54:37-07:00,21,positive,14421746,en,she/her,I otter take a moment to thank the folks for an extra fun #OSSummit reception
2018-08-29 21:53:01-07:00,21,neutral,1566016094,en,Chicago,#sleepypenguins #sleepypenpens #kingofthepenpens #harryotter #eagledancers #fishes #penpens #ossummit eventslf Va..
2018-08-29 21:41:38-07:00,21,neutral,32439614,en,Lexington Ky,RT Come and join us at the #IBM booth at #OSSummit Learn about Fabric and Composer #blockchain
2018-08-29 21:41:26-07:00,21,negative,535078983,en,none,RT Totally random photos depicting Growth Maturity and Decline #favoriteOSSslide #OSSummit
2018-08-29 21:41:08-07:00,21,positive,770490229769789440,en,The World,RT gives a rundown of the very first #rladies chapters We're in for a history lesson #OSSummit
2018-08-29 21:41:04-07:00,21,negative,1484766558,en,Tallinn Estonia,RT Totally random photos depicting Growth Maturity and Decline #favoriteOSSslide #OSSummit
2018-08-29 21:40:43-07:00,21,positive,14196181,en,"UT 49.209711,-123.147183",Really good to see Indigenous ceremonies and song at the for the first official night of #OSSummit
2018-08-29 21:40:43-07:00,21,positive,41545027,en,Woodside CA,RT We welcome #opensource leaders ...
2018-08-29 21:38:49-07:00,21,positive,1529078120,en,Palo Alto CA,RT Lovely women in open source lunch this afternoon along w &amp #OSSummit
2018-08-29 21:34:11-07:00,21,negative,65732431,en,none,Totally random photos depicting Growth Maturity and Decline #favoriteOSSslide #OSSummit
2018-08-29 21:33:36-07:00,21,neutral,253449166,en,Omaha,RT Join us in the hacking area #OSSummit #OSSNA2018
2018-08-29 21:31:54-07:00,21,positive,390171807,en,Hyderabad,Had a great discussion with the folks from A very interesting project and take on decentralised stora..
2018-08-29 21:26:46-07:00,21,positive,27093292,en,SF Bay Area,RT Lovely women in open source lunch this afternoon along w &amp #OSSummit
2018-08-29 21:26:28-07:00,21,neutral,2316754312,es,Izquierda radical Radical left,RT How I coined the term 'open source with #OSsummit
2018-08-29 21:26:12-07:00,21,positive,16284661,en,San Francisco CA,RT #OSSummit has by far been the most passionately inclusive conference I have been to thus far From washroom signs to the abu...
2018-08-29 21:25:45-07:00,21,positive,16284661,en,San Francisco CA,RT I had no.idea #rladies had a volunteer abstract review process for unsure female-identified academics Great way
2018-08-29 21:24:28-07:00,21,positive,14695816,en,San Francisco Bay Area [? Philadelphia,Lovely women in open source lunch this afternoon along w &amp #OSSummit
2018-08-29 21:22:59-07:00,21,positive,16284661,en,San Francisco CA,RT Excited for the founder of 's talk #OSSummit
2018-08-29 21:20:38-07:00,21,neutral,321577144,es,Guadalajara,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 21:18:41-07:00,21,neutral,22514616,en,Winter Park Colorado,Thank you #vancouveraquarium Truth #OSSummit
2018-08-29 21:18:19-07:00,21,negative,7553942,en,Denver CO,Set a bunch of nerds loose in a museum #OSSummit
2018-08-29 21:14:43-07:00,21,positive,15373404,en,Seat 12D,RT Linux Foundation is about a lot more than just Linux #OSSummit
2018-08-29 21:13:43-07:00,21,negative,12486322,en,West Coast Way Singapore,"RT #OSSummit shout-outs (and applause for #OpenSource ""old guard et al Thanks for helping create mean..."
2018-08-29 21:11:55-07:00,21,positive,15488482,en,online,On Track For Best Year Ever As Open Source Dominates #OSSummit
2018-08-29 21:03:52-07:00,21,neutral,256768216,en,Milky Way Galaxy,RT This #ossummit after party gets my SEA Lion of approval [?
2018-08-29 20:59:20-07:00,20,positive,214814877,en,Bengaluru India,RT _inc We are happy to announce #MDAP MayaData Data Agility Platform Commercial support for w the help of #MayaOnli...
2018-08-29 20:58:44-07:00,20,neutral,51529520,en,San Francisco,This #ossummit after party gets my SEA Lion of approval [?
2018-08-29 20:57:27-07:00,20,neutral,51529520,en,San Francisco,Infinite Loop Otter(s? #ossummit
2018-08-29 20:49:27-07:00,20,positive,146079237,en,Jampangkulon Indonesia,RT Want to work w #Kubernetes a cool open source distributed database #TiDB We are hiring for all positions (remote...
2018-08-29 20:40:43-07:00,20,neutral,925500085,fr,none,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 20:25:48-07:00,20,positive,60114420,en,"Hyderabad and Kolkata,India",RT This is awesome #OSSummit
2018-08-29 20:25:13-07:00,20,positive,1446524450,en,Israel,RT so excited about the &amp announcement I get to make this morning at the #ossummit .. more i...
2018-08-29 20:17:13-07:00,20,neutral,1006391,en,Hightstown NJ,"RT Get some MXNet swag and talk to an MXNet expert at the AWS booth at the Open Source Summit in Vancouver,..."
2018-08-29 20:16:46-07:00,20,neutral,51529520,en,San Francisco,SOME PEOPLE WAIT A LIFETIIIIIIME FOR A MOOOOOMENT LIKE THIIIIIIS #OSSummit
2018-08-29 20:16:01-07:00,20,neutral,3421843274,en,none,RT [NEWS _ORG welcomes _cloud as newest member from #OSSummit
2018-08-29 20:14:08-07:00,20,neutral,51529520,en,San Francisco,A MOOOOOMENT LIKE THIIIIIS SOME PEOPLE WAIT A LIFETIME #OSSummit
2018-08-29 20:10:18-07:00,20,positive,3107938236,en,United States,Great venue for an opening reception #OSSummit
2018-08-29 20:09:56-07:00,20,neutral,7553942,en,Denver CO,#OSSummit #lfevents gives us a penguin meet and greet
2018-08-29 20:09:20-07:00,20,positive,461222812,fr,Victoria British Columbia,"RT At #OSSummit Would love to interview technical women/non-binary on this subject ""Can Open Source Contribution Help..."
2018-08-29 20:02:59-07:00,20,positive,14196181,en,"UT 49.209711,-123.147183",The frog exhibit at the is amazing #OSSummit
2018-08-29 20:00:53-07:00,20,positive,109086082,en,none,"At #OSSummit Would love to interview technical women/non-binary on this subject ""Can Open Source Contribution H.."
2018-08-29 20:00:14-07:00,20,negative,40677549,en,+62,RT _di_g Penguin meet &amp greet for the #OSSummit Usually Tux doesn't move
2018-08-29 19:59:28-07:00,19,positive,813402,en,austin tx,RT I have now twice given someone a very boisterous hello at #OSSummit only to get closer and realize they're someone els...
2018-08-29 19:58:32-07:00,19,neutral,939172453854543873,en,Jakarta Indonesia,RT Come see us at the #RedHat booth We've got alllll the stickers #OSSummit
2018-08-29 19:56:47-07:00,19,positive,14855210,en,"Seoul(seoul,souru,Shou Er ,Shou Er )",RT Are you at #OSSummit Meet us at 8:00 for a special presentation to celebrate 20 years of #opensource in the main lobby....
2018-08-29 19:54:50-07:00,19,positive,408847389,en,Palo Alto CA,Are you at #OSSummit Meet us at 8:00 for a special presentation to celebrate 20 years of #opensource in the main l..
2018-08-29 19:53:08-07:00,19,neutral,51529520,en,San Francisco,It's lit #OSSummit
2018-08-29 19:50:27-07:00,19,positive,34241006,en,New York,"RT #OSSummit #Vancouver kicks off the event ""We are adding a new member every single day"
2018-08-29 19:49:18-07:00,19,positive,14695816,en,San Francisco Bay Area [? Philadelphia,Social at #ossummit
2018-08-29 19:46:10-07:00,19,neutral,3400191081,en,none,#OSSummit fish in the Vancouver Aquarium running #Linux
2018-08-29 19:43:36-07:00,19,negative,14053355,en,Thousand Oaks CA,"OH ""People have lost their fire Ubuntu crushed them. #OSSummit"
2018-08-29 19:42:49-07:00,19,positive,51529520,en,San Francisco,"RT I think my favourite talk today at #OSSummit was from ""Logging and Errors and Metrics Oh My!"" Was too busy..."
2018-08-29 19:41:30-07:00,19,neutral,56026647,en,North of the 49th Parallel,"I think my favourite talk today at #OSSummit was from ""Logging and Errors and Metrics Oh My!"" Wa.."
2018-08-29 19:39:23-07:00,19,neutral,4034530393,en,none,Penguin meet and greet at for #OSSummit
2018-08-29 19:36:42-07:00,19,neutral,125075740,es,Panama,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 19:35:54-07:00,19,neutral,125137399,en,Portland OR,OMG this is my girlfriend Hope the penguin!!!! #OSSummit
2018-08-29 19:35:35-07:00,19,negative,89185308,fr,"46.238285,6.12124",Penguin meet &amp greet for the #OSSummit Usually Tux doesn't move
2018-08-29 19:34:30-07:00,19,neutral,11099982,en,Asheville NC,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 19:34:11-07:00,19,positive,2301963115,en,none,We are meeting real penguins at #OSSummit in Vancouver
2018-08-29 19:30:48-07:00,19,neutral,11736872,en,Boston MA,RT Otters! #OSSummit
2018-08-29 19:28:40-07:00,19,neutral,4874289952,en,Cambridge MA,Otters! #OSSummit
2018-08-29 19:26:41-07:00,19,positive,256768216,en,Milky Way Galaxy,RT _com I met a Pyladies Vancouver &lt;3 Nice to meet you!#pyladies #OSSummit
2018-08-29 19:26:26-07:00,19,positive,217380773,en,Vancouver British Columbia,I met a Pyladies Vancouver &lt;3 Nice to meet you!#pyladies #OSSummit
2018-08-29 19:22:05-07:00,19,neutral,14053355,en,Thousand Oaks CA,"OH ""Vancouver is basically the Tijuana of the Pacific Northwest. #OSSummit"
2018-08-29 19:20:59-07:00,19,positive,1025296810766622720,en,California USA,RT Want to work w #Kubernetes a cool open source distributed database #TiDB We are hiring for all positions (remote...
2018-08-29 19:20:19-07:00,19,positive,3107446599,en,New York USA,Fun speaking #ossummit about open source
2018-08-29 19:16:49-07:00,19,positive,7553942,en,Denver CO,RT #OSSummit has by far been the most passionately inclusive conference I have been to thus far From washroom signs to the abu...
2018-08-29 19:15:24-07:00,19,neutral,218379543,en,"Jax,FL",RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 19:12:48-07:00,19,neutral,14695816,en,San Francisco Bay Area [? Philadelphia,Hello again #OSSummit
2018-08-29 19:06:23-07:00,19,positive,1034857445720346625,en,none,The juxtaposition of an #Aritzia warehouse sale and a #linux #OSSummit is funny to me.
2018-08-29 19:05:56-07:00,19,neutral,880452734549405696,en,Mexico,RT Come to my talk and learn about the R-Ladies initiative and how you can get involved and help It will be at 5:40pm (Room 2...
2018-08-29 19:05:16-07:00,19,positive,146678770,en,Hyderabad India,RT Missed us today at #OSSummit Not to worry Stop by our booth (402 Aug 30-31 for tech talks giveaways and much more
2018-08-29 19:04:36-07:00,19,neutral,15623129,en,south bay,#ossummit opening reception at the Vancouver Aquarium
2018-08-29 19:03:58-07:00,19,positive,14452322,en,gpg A85F F376 759C 994A 8A11 68D8 D821 9C8C 43F6 C5E1,RT With so many great #OpenSource event management apps like - it's unfortunate #OSSummit isn't walking the talk and...
2018-08-29 19:03:55-07:00,19,neutral,29092926,en,Austin TX,RT if you are attending the #OSSummit don't miss and discussing Adobe's open source transformation 4:50pm r...
2018-08-29 19:03:29-07:00,19,positive,14414009,en,PDX or thereabouts,Short but enjoyable trip to #ossummit off to the Bay Area to lead the new Lightsail workshop at the Mountain View AWS meetup tomorrow night.
2018-08-29 19:01:49-07:00,19,neutral,866028668396740608,en,none,RT Today at #OSSummit we announced the launch of our Open Source Partner Program in conjunction with 10 leaders in #opensour...
2018-08-29 19:01:45-07:00,19,positive,286049817,en,India,RT Check out 's article in to hear more about Storj's new #OpenSource Partner Program and how we're helping proj...
2018-08-29 19:00:10-07:00,19,negative,139571755,en,Washington D.C.,"RT Sousou We believe that the future is software-defined everything By that we mean industrial automation factories,..."
2018-08-29 19:00:07-07:00,19,positive,363924887,en,none,Missed us today at #OSSummit Not to worry Stop by our booth (402 Aug 30-31 for tech talks giveaways and much mo..
2018-08-29 18:59:58-07:00,18,neutral,59729593,en,Koto-ku Tokyo Japan,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:55:38-07:00,18,neutral,4108026892,en,Berlin Germany,I actually made it to the #OSSummit Vancouver Hit me up if you want to talk #Blockchain
2018-08-29 18:54:13-07:00,18,neutral,18086674,en,Littleton,RT #ICYMI joined this morning from the #OSSummit keynote stage to announce Google Cloud's $9M dona...
2018-08-29 18:51:37-07:00,18,positive,1411461098,en,Portland Oregon,Top story 'Come by #RedHat booth at #OSSummit to get your portrait done while you talk about why you..
2018-08-29 18:51:09-07:00,18,neutral,214519898,pt,brasilia Brasil,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:49:44-07:00,18,positive,773561146792116225,en,none,RT Thank you for the fabulous and inviting events to create an inclusive and safe event #OSSummit
2018-08-29 18:49:34-07:00,18,neutral,773561146792116225,en,none,RT Alan Clark from Diamond Sponsor will present a keynote on Thursday at #OSSummit in Vancouver
2018-08-29 18:49:23-07:00,18,neutral,10042902,en,"iPhone 37.665367,-121.902947",RT stateful pods are pets and no cattle operators take care #OSSummit #Kubernetes #OperatorFramework
2018-08-29 18:47:45-07:00,18,neutral,4874289952,en,Cambridge MA,People are wondering where is.. do you get in tomorrow #OSSummit
2018-08-29 18:45:03-07:00,18,neutral,3236535357,en,Los Altos CA,RT SuperWomen unite at #OSSummit #NextGenPhotobomb
2018-08-29 18:42:19-07:00,18,positive,1347680059,en,Dhaka Bangladesh,Are you looking for Logo Business Card Flyer Brochure &amp Rack Card Expert If that so you are in right place! Co..
2018-08-29 18:41:59-07:00,18,neutral,924173288409939968,en,The Cloud,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:41:40-07:00,18,neutral,1519976556,en,Apollo PA,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:36:50-07:00,18,neutral,17052596,en,Waterloo ON,RT Squashing inclusivity bugs in open source software via by #OSSummit
2018-08-29 18:33:22-07:00,18,positive,1136124678,en,New York NY,"RT Thank u for the thought-provoking conversation and for sharing your annotated ""building bigness paper Perhaps..."
2018-08-29 18:30:20-07:00,18,positive,9309912,en,Portland OR,Enjoyed the absorption of expertise as always Thanks #ossummit for making space
2018-08-29 18:28:32-07:00,18,positive,27176304,en,Boston MA,RT I had no.idea #rladies had a volunteer abstract review process for unsure female-identified academics Great way
2018-08-29 18:28:21-07:00,18,neutral,22514616,en,Winter Park Colorado,RT #ICYMI joined this morning from the #OSSummit keynote stage to announce Google Cloud's $9M dona...
2018-08-29 18:27:35-07:00,18,positive,22514616,en,Winter Park Colorado,We all do that Or have someone remind us where we met Have a great #OSSummit !
2018-08-29 18:27:30-07:00,18,neutral,238178024,en,Cascade Volcanic Range,RT In #Vancouver for #OSSummit Come hang out at the hacker space tomorrow night Or you know a...
2018-08-29 18:23:59-07:00,18,neutral,1679245932,pt,none,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:23:39-07:00,18,negative,1679245932,pt,none,RT No more jumbled mess Enterprise Storage on #RaspberryPi at #OSSummit
2018-08-29 18:22:48-07:00,18,neutral,845186475117297665,en,none,RT encourages attendees to bring their family to conferences which provide on-site childcare | #OSSummit #Diversityan...
2018-08-29 18:22:34-07:00,18,positive,845186475117297665,en,none,RT Thank you for the fabulous and inviting events to create an inclusive and safe event #OSSummit
2018-08-29 18:18:56-07:00,18,positive,15623129,en,south bay,Those white chairs to your right are pretty comfortable too Also check out the thir..
2018-08-29 18:18:39-07:00,18,neutral,435759777,en,"Montreal,QC",RT Alan Clark from Diamond Sponsor will present a keynote on Thursday at #OSSummit in Vancouver
2018-08-29 18:15:44-07:00,18,neutral,89185308,fr,"46.238285,6.12124",RT Alan Clark from Diamond Sponsor will present a keynote on Thursday at #OSSummit in Vancouver
2018-08-29 18:13:33-07:00,18,positive,911262145198874624,en,Austin TX,RT I had no.idea #rladies had a volunteer abstract review process for unsure female-identified academics Great way
2018-08-29 18:12:00-07:00,18,neutral,14706299,en,San Francisco CA,Alan Clark from Diamond Sponsor will present a keynote on Thursday at #OSSummit in Vancouver:..
2018-08-29 18:10:29-07:00,18,neutral,256768216,en,Milky Way Galaxy,Future plans for #rladies by including scholarships and travel awards #OSSummit
2018-08-29 18:09:39-07:00,18,positive,1001511262545592320,en,The whole world!,RT I had no.idea #rladies had a volunteer abstract review process for unsure female-identified academics Great way
2018-08-29 18:09:09-07:00,18,neutral,7032912,en,Vancouver BC Krung Thep,RT In #Vancouver for #OSSummit Come hang out at the hacker space tomorrow night Or you know a...
2018-08-29 18:08:43-07:00,18,positive,29092926,en,Austin TX,RT Nice job with event marketing from SuSE at #OSSummit
2018-08-29 18:08:41-07:00,18,positive,256768216,en,Milky Way Galaxy,#rladies spending 48k is spent annually on the website alone With 3k now being spent on becoming a nonp..
2018-08-29 18:08:28-07:00,18,positive,19265067,en,Nanoose Bay British Columbia,RT #OSSummit rocks Lots of amazing chats and energy around #OpenSource on Azure For continued lea...
2018-08-29 18:06:45-07:00,18,neutral,1529078120,en,Palo Alto CA,SuperWomen unite at #OSSummit #NextGenPhotobomb
2018-08-29 18:06:38-07:00,18,neutral,130863842,en,MoNeY biT*HeS,. APES**T REMIXXXX #pursuit #OSSummit #InsteadOfLaborDay..
2018-08-29 18:04:54-07:00,18,positive,14440919,en,Chicago Sunnyvale San Juan Manila,RT Are you attending #OSSummit in Vancouver Be sure to swing by the booth Learn how #opensource makes it fas...
2018-08-29 18:04:32-07:00,18,neutral,256768216,en,Milky Way Galaxy,#rladies has financial support for 3 years now (LTS what up! from and has grown to of 29k members in..
2018-08-29 18:04:21-07:00,18,negative,363924887,en,none,RT No more jumbled mess Enterprise Storage on #RaspberryPi at #OSSummit
2018-08-29 18:04:13-07:00,18,neutral,363924887,en,none,RT Connected _Pi #PiRacks demonstrating an open source scalable distributed storage system at the Linux b...
2018-08-29 18:01:49-07:00,18,neutral,14993466,en,Washington DC,RT Yesterday at #OSSummit shared insights on how Oath uses data to improve #OpenSource community outcomes #chaoss...
2018-08-29 18:01:29-07:00,18,positive,256768216,en,Milky Way Galaxy,I had no.idea #rladies had a volunteer abstract review process for unsure female-identified academics Great way..
2018-08-29 18:00:54-07:00,18,neutral,94133565,en,Raleigh NC,Survive and Advance The Life of a Community Manager tomorrow in Room 212 at 4pm PT
2018-08-29 18:00:06-07:00,18,neutral,714775800,en,Santa Monica CA,RT In #Vancouver for #OSSummit Come hang out at the hacker space tomorrow night Or you know a...
2018-08-29 17:59:51-07:00,17,positive,714775800,en,Santa Monica CA,RT #OSSummit has by far been the most passionately inclusive conference I have been to thus far From washroom signs to the abu...
2018-08-29 17:57:59-07:00,17,neutral,9481562,en,Satellite Beach FL airports,RT #OSSummit learning how to deploy a #notebook to #containers from Michael McCune from
2018-08-29 17:57:09-07:00,17,neutral,2188924244,es,mayanpan league,RT and I are giving a LXD workshop tomorrow at #OSSummit come join us!
2018-08-29 17:55:11-07:00,17,positive,160109765,en,Bengaluru Karnataka,"RT _cd Catching today's #OSSummit which is off to a swell start with ""innovation happens in the open"
2018-08-29 17:55:07-07:00,17,neutral,111107414,en,Petaluma CA,RT Join the next generation of z/OS user experience #OSSummit #opensource #Zowe
2018-08-29 17:53:04-07:00,17,positive,256768216,en,Milky Way Galaxy,gives a rundown of the very first #rladies chapters We're in for a history lesson #OSSummit
2018-08-29 17:50:49-07:00,17,positive,256768216,en,Milky Way Galaxy,. is an #rdogladies confirmed #rcatladies is shook #OSSummit
2018-08-29 17:49:41-07:00,17,neutral,47547933,en,none,RT Check out photos from the Open Source Summit in Vancouver yesterday and today at #OSSummit
2018-08-29 17:45:54-07:00,17,neutral,4409892034,pt,none,RT Come see us at the #RedHat booth We've got alllll the stickers #OSSummit
2018-08-29 17:45:47-07:00,17,positive,256768216,en,Milky Way Galaxy,Excited for the founder of 's talk #OSSummit
2018-08-29 17:41:39-07:00,17,positive,14053355,en,Thousand Oaks CA,A sign that even under all the crap the FLOSS community is really a good place full of good people When you atten..
2018-08-29 17:41:03-07:00,17,positive,60268653,en,Republic of California,RT We welcome #opensource leaders ...
2018-08-29 17:41:02-07:00,17,positive,7553942,en,Denver CO,#OSSummit day 1 wrapping up my favorite conference so far (of few to be fair lol) looking forward to the rest
2018-08-29 17:40:35-07:00,17,neutral,256768216,en,Milky Way Galaxy,Oh and did I mention that there is literally a #techdiversity bingo? #OSSummit
2018-08-29 17:40:19-07:00,17,positive,47920914,en,Vancouver British Columbia,Thanks everyone who came to my talk All of you had great questions Here are my slides from today's talk at..
2018-08-29 17:38:23-07:00,17,positive,11736872,en,Boston MA,RT #OSSummit has by far been the most passionately inclusive conference I have been to thus far From washroom signs to the abu...
2018-08-29 17:38:20-07:00,17,neutral,11736872,en,Boston MA,[? #inclusion #community #OSsummit
2018-08-29 17:37:50-07:00,17,neutral,1397454972,en,Las Vegas NV,RT Basically 's just announced and funded to the tune of $9M the call-to-action section of my #OSSu...
2018-08-29 17:36:42-07:00,17,neutral,44534577,en,Charlotte NC,RT Come and join us at the #IBM booth at #OSSummit Learn about Fabric and Composer #blockchain
2018-08-29 17:36:13-07:00,17,neutral,2175647936,en,Planet Earth,Selfie with the one and only #lovemyboss #OSSummit
2018-08-29 17:33:03-07:00,17,positive,256768216,en,Milky Way Galaxy,"#OSSummit has by far been the most passionately inclusive conference I have been to thus far From washroom signs,.."
